anime_id,name,genre,type,episodes,rating,members
608,"Sakura Taisen: Katsudou Shashin","Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010
12441,"Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283
817,"Tactical Roar","Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479
1900,"Twin Signal: Family Game","Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026
1458,"Uchuu no Kishi Tekkaman","Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059
27387,"Under the Dog","Action, Sci-Fi, Thriller",OVA,1,6.55,29922
2535,"Angelique: Seichi yori Ai wo Komete","Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946
374,"Bannou Bunka Neko-Musume DASH!","Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473
30143,"Bobobo-bo Bo-bobo Recap","Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606
1677,"Cosmo Warrior Zero Gaiden","Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215
7158,"Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi","Comedy, Sci-Fi, Shounen",Movie,1,6.54,553
3969,"Kagaku Kyuujo-tai TechnoVoyager","Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,377
3153,"Kagaku Ninja-tai Gatchaman (Movie)","Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694
13239,"Mass Effect: Paragon Lost","Action, Adventure, Sci-Fi",Movie,1,6.54,5305
1816,"Sonic X","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296
2534,"Angelique","Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.53,3523
1598,"Casshern: Robot Hunter","Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497
3114,"Chiisana Kyojin Microman","Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411
10319,"Chou Dendou Robo Tetsujin 28-gou FX","Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354
2064,"Gall Force: Chikyuu Shou","Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098
5131,"Groizer X","Mecha, Sci-Fi",TV,36,6.53,298
31338,"Hundred","Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396
4388,"Mazinger Z tai Dr. Hell","Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630
16331,"Next A-Class","Action, Cars, Sci-Fi",ONA,1,6.53,4394
2063,"Rhea Gall Force","Action, Mecha, Military, Sci-Fi",OVA,1,6.53,1085
3444,"The Ultraman","Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,737
4085,"Yonimo Osoroshii Grimm Douwa","Dementia, Horror, Psychological",OVA,3,6.53,683
9737,"Appleseed XIII","Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336
1270,"Black Magic M-66","Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496
5539,"Blassreiter: Navi","Action, Sci-Fi",Special,1,6.52,2914
2564,"Code-E","Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238
1221,"Demashita! Powerpuff Girls Z","Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624
9390,"Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen","Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,208
4756,"Hello Harinezumi: Satsui no Ryoubun","Drama, Mystery, Psychological, Seinen",OVA,1,6.52,1213
22049,"Just Awake","Action, Music, Sci-Fi",Music,1,6.52,1057
3323,"Kite Liberator","Action, Drama, Sci-Fi",OVA,1,6.52,15827
2302,"Mobile Suit SD Gundam Mk I","Mecha, Parody, Sci-Fi",Special,3,6.52,2371
3399,"Rokushin Gattai GodMars","Action, Mecha, Sci-Fi, Space",TV,64,6.52,917
1999,"Sakura Taisen: Sumire","Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,1,6.52,1655
12337,"Soukou Kihei Votoms Recaps","Action, Drama, Mecha, Military, Sci-Fi",OVA,4,6.52,358
7279,"TO","Action, Sci-Fi",OVA,2,6.52,3869
15219,".hack//Versus: The Thanatos Report","Action, Game, Sci-Fi",Special,1,6.51,4474
17325,"Ajin Senshi","Fantasy, Sci-Fi",Movie,1,6.51,603
2099,"Silent Mobius: The Motion Picture","Adventure, Sci-Fi, Supernatural",Movie,1,6.51,2194
10342,"Tetsuwan Atom: Uchuu no Yuusha","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.51,661
8553,"Time Bokan Series: Time Patroltai Otasukeman","Action, Adventure, Comedy, Sci-Fi",TV,53,6.51,341
3166,"Ayakashi","Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,20882
769,"Burn Up! W","Comedy, Ecchi, Mecha, Sci-Fi, Shounen",OVA,4,6.5,5750
21677,"Captain Earth","Action, Mecha, Romance, Sci-Fi, Space",TV,25,6.5,43137
6970,"Choujin Sentai Baratack","Adventure, Mecha, Sci-Fi",TV,31,6.5,330
833,"Choujuushin Gravion","Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,6.5,8364
31530,"Classroom☆Crisis Special","School, Sci-Fi",Special,1,6.5,2738
1361,"Final Fantasy: The Spirits Within","Sci-Fi",Movie,1,6.5,53822
19367,"Galilei Donna","Action, Adventure, Sci-Fi",TV,11,6.5,39413
2601,"Juusenki L-Gaim III: Full Metal Soldier","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.5,517
2303,"Mobile Suit SD Gundam Mk II","Mecha, Parody, Sci-Fi",OVA,3,6.5,2112
31223,"Phantasy Star Online 2 The Animation","Action, Game, School, Sci-Fi",TV,12,6.5,32470
559,"RahXephon Interlude: Her and Herself/Thatness and Thereness","Drama, Psychological, Sci-Fi",OVA,1,6.5,5090
9403,"Shin Mashin Eiyuuden Wataru Majinzan","Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",OVA,2,6.5,213
1295,"A-Ko The Versus","Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,6.49,2457
14373,"Arata naru Sekai: World&#039;s/Start/Load/End","Sci-Fi",OVA,1,6.49,13647
909,"Geneshaft","Adventure, Mecha, Sci-Fi, Space",TV,13,6.49,8643
2293,"Kyoushoku Soukou Guyver","Action, Horror, Sci-Fi, Super Power",Movie,1,6.49,3185
3932,"Magnerobo Ga-Keen","Action, Mecha, Sci-Fi",TV,39,6.49,416
4617,"Nana Toshi Monogatari: Hokkyokukai Sensen","Drama, Sci-Fi",OVA,2,6.49,1085
1662,"Space Fantasia 2001 Nights","Drama, Sci-Fi, Seinen, Space",OVA,1,6.49,1284
30246,"Space☆Dandy 2nd Season Picture Drama","Comedy, Sci-Fi, Space",Special,3,6.49,1150
69,"Cluster Edge","Action, Fantasy, Military, Sci-Fi",TV,25,6.48,6995
7816,"Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare","Comedy, Sci-Fi, Shounen",Movie,1,6.48,557
21575,"Ghost in the Shell: Arise - Logicoma Specials","Mecha, Sci-Fi",Special,4,6.48,3083
3676,"Machine Robo: Revenge of Chronos","Action, Mecha, Sci-Fi",TV,47,6.48,632
1903,"Stratos 4: Logbook","Action, Ecchi, Sci-Fi",Special,1,6.48,1090
2631,"The☆Doraemons: Goal! Goal! Goal!!","Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1,6.48,496
1460,"Uchuu no Kishi Tekkaman Blade II","Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,6.48,2346
1346,"AD Police","Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3,6.47,6112
32023,"Bubuki Buranki","Action, Drama, Mecha, Sci-Fi",TV,12,6.47,44978
8547,"Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis","Comedy, Sci-Fi, Shounen",Movie,1,6.47,537
9121,"Heroman Specials","Action, Sci-Fi, Shounen",Special,3,6.47,1879
3061,"Kishin Heidan","Adventure, Historical, Mecha, Sci-Fi",OVA,7,6.47,1102
1262,"Macross II: Lovers Again","Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.47,6760
3880,"Makyou Densetsu Acrobunch","Mecha, Sci-Fi, Shounen",TV,24,6.47,318
8743,"Memory (ONA)","Drama, Military, Sci-Fi, Slice of Life",ONA,1,6.47,1505
1443,"Sol Bianca","Action, Adventure, Sci-Fi, Space",OVA,2,6.47,2723
1671,"Soreyuke! Uchuu Senkan Yamamoto Yohko II","Action, Adventure, Sci-Fi",OVA,3,6.47,1099
184,"Xenosaga The Animation","Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,13827
7667,"Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race","Comedy, Sci-Fi, Shounen",Movie,1,6.46,557
1314,"DT Eightron","Action, Sci-Fi, Shounen",TV,26,6.46,931
3101,"F-Zero: Falcon Densetsu","Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51,6.46,3863
887,"Megami Kouhosei Special Curriculum","Action, Mecha, Military, Sci-Fi, Space",OVA,1,6.46,3710
864,"Mobile Suit Gundam Seed MSV Astray","Mecha, Military, Sci-Fi, Shounen, Space",OVA,2,6.46,7336
1867,"Oira Uchuu no Tankoufu","Action, Adventure, Sci-Fi, Shounen, Space",OVA,2,6.46,734
1444,"Sol Bianca: Taiyou no Fune","Adventure, Mecha, Sci-Fi, Space",OVA,6,6.46,2947
4521,"Watt Poe to Bokura no Ohanashi","Adventure, Sci-Fi",OVA,1,6.46,179
5829,"Blocker Gundan IV Machine Blaster","Action, Mecha, Sci-Fi",TV,38,6.45,325
2127,"Chouja Raideen","Adventure, Mecha, Sci-Fi, Shounen",TV,38,6.45,1147
13955,"Dennou Coil Recaps","Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2,6.45,1342
28673,"Duan Nao","Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812
7551,"Gowapper 5 Gordam","Action, Adventure, Mecha, Sci-Fi",TV,36,6.45,213
12689,"Kiss Dum R: Meguriahi","Mecha, Military, Sci-Fi",Special,1,6.45,683
3234,"009-1: R&amp;B","Action, Sci-Fi, Seinen",Special,1,6.44,2988
13863,"Arve Rezzle: Kikaijikake no Yousei-tachi","Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,18770
1701,"Boku no Marie","Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186
159,"Boukyaku no Senritsu","Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,6.44,12169
458,"Buttobi!! CPU","Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968
14875,"Eureka Seven AO: Jungfrau no Hanabana-tachi","Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756
10666,"Fireball Special","Comedy, Sci-Fi",Special,1,6.44,1439
1865,"Getsumen To Heiki Mina","Comedy, Parody, Sci-Fi",TV,11,6.44,4744
1880,"Midnight Eye: Gokuu II","Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1,6.44,1688
2100,"Silent Mobius 2","Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1,6.44,1624
33205,"StarFox Zero: The Battle Begins","Action, Sci-Fi, Space",ONA,1,6.44,1885
8079,"Tamala 2010: A Punk Cat in Space OVA","Dementia, Sci-Fi",OVA,2,6.44,505
6331,"Ten Little Gall Force","Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1,6.44,701
4578,"Time Bokan Oudou Fukko","Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,6.44,609
6861,"Water Brain","Dementia, Fantasy, Sci-Fi",Special,1,6.44,862
295,"Divergence Eve 2: Misaki Chronicles","Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4790
2697,"Hi-Speed Jecy","Action, Sci-Fi",OVA,12,6.43,479
7598,"Loups=Garous","Mystery, Sci-Fi, Thriller",Movie,1,6.43,12350
11445,"UFO Princess Valkyrie: Recap","Comedy, Romance, Sci-Fi",Special,1,6.44,739
3361,"UFO Senshi Dai Apolon","Action, Mecha, Sci-Fi",TV,26,6.43,312
9526,"Wolf Guy","Action, Military, Sci-Fi",OVA,6,6.43,412
8548,"Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...","Comedy, Sci-Fi, Shounen",Movie,1,6.42,506
9389,"Ginga Hyouryuu Vifam: Kieta 12-nin","Action, Adventure, Mecha, Sci-Fi",OVA,1,6.42,205
33024,"Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa","Action, Mecha, School, Sci-Fi, Seinen, Space",Special,1,6.42,2189
4385,"Great Mazinger tai Getter Robo","Action, Mecha, Sci-Fi",Movie,1,6.42,976
4386,"Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu","Action, Mecha, Sci-Fi",Movie,1,6.42,786
2260,"Kirameki☆Project","Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,1195
9691,"Kyomu Senshi Miroku","Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6,6.42,207
31845,"Masou Gakuen HxH","Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",TV,12,6.42,68025
3507,"Survival","Dementia, Drama, Music, Psychological, School, Supernatural",Music,1,6.42,2153
18637,"Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou","Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,6.42,402
8449,"Togainu no Chi","Action, Sci-Fi, Shounen Ai",TV,12,6.42,53377
10405,"Xi Avant","Adventure, Sci-Fi",Movie,1,6.41,2379
14237,"Busou Shinki","Action, Sci-Fi, Slice of Life",TV,12,6.41,24595
3015,"Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa","Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1,6.41,6579
3022,"Haai Step Jun","Action, Romance, School, Sci-Fi",TV,45,6.41,400
2422,"Kenritsu Chikyuu Boueigun","Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1,6.41,939
3315,"Kikou Keisatsu Metal Jack","Action, Mecha, Police, Sci-Fi",TV,37,6.41,349
555,"Koutetsu Tenshi Kurumi 2","Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,12,6.41,8094
1713,"Submarine Super 99","Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,684
2474,"Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy","Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,3,6.4,1256
980,"Rikujou Bouei-tai Mao-chan","Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,2934
9566,"Umi kara no Shisha","Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,826
1583,"009-1","Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,11097
2281,"Jikuu Tantei Genshi-kun","Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,5541
2679,"Teki wa Kaizoku: Neko-tachi no Kyouen","Comedy, Sci-Fi",OVA,6,6.39,720
4533,"Uchuu Kazoku Carlvinson","Comedy, Fantasy, Sci-Fi",OVA,1,6.39,649
8249,"Votoms Finder","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,1735
13859,"Accel World: Acchel World.","Comedy, Sci-Fi",Special,8,6.38,26190
17167,"Akai Koudan Zillion Specials","Adventure, Sci-Fi, Shounen",Special,3,6.38,262
1344,"Eightman After","Action, Drama, Sci-Fi",OVA,4,6.38,1771
1508,"Sci-fi Harry","Drama, Horror, Sci-Fi",TV,20,6.38,5194
6437,"Sora wo Kakeru Shoujo Picture Drama","Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,1716
927,"Transformers Superlink","Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691
2700,"Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama","Action, Comedy, Sci-Fi",TV,13,6.38,585
4509,"Captain Future: Kareinaru Taiyokei Race","Action, Adventure, Sci-Fi",Special,1,6.37,394
4014,"Choujin Locke: Lord Leon","Action, Sci-Fi, Super Power",OVA,3,6.37,483
2760,"Densetsu Kyojin Ideon: Sesshoku-hen","Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,1740
3175,"Kaitei Choutokkyuu: Marine Express","Action, Adventure, Comedy, Drama, Sci-Fi",Special,1,6.37,551
17791,"Kyoto Animation: Ikitaku Naru Omise-hen","Sci-Fi",Special,1,6.37,2708
8011,"Time Bokan Series: Gyakuten Ippatsuman","Action, Comedy, Mecha, Sci-Fi",TV,58,6.37,334
14007,"Akai Shouzou: Char, Soshite Frontal e","Drama, Mecha, Military, Sci-Fi, Shounen, Space",Special,1,6.36,686
1380,"Blue Gender: The Warrior","Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,6.36,7197
5652,"Glass no Kantai: La Legende du Vent de l&#039;Univers Specials","Adventure, Sci-Fi",Special,2,6.36,1005
3834,"Hoshi no Ko Chobin","Adventure, Sci-Fi",TV,26,6.36,231
1832,"Meiou Project Zeorymer","Action, Drama, Mecha, Psychological, Sci-Fi",OVA,4,6.36,2504
18413,"Puchitto Gargantia","Mecha, Sci-Fi",ONA,13,6.36,7170
6872,"Cyborg 009","Action, Adventure, Drama, Sci-Fi, Shounen",Movie,1,6.35,1216
2423,"Grey: Digital Target","Action, Fantasy, Sci-Fi",Movie,1,6.35,1052
7230,"Hoshi ni Negai wo: Cold Body + Warm Heart","Adventure, Sci-Fi",ONA,1,6.35,1217
848,"Jinki:Extend OVA","Mecha, Sci-Fi",OVA,1,6.35,1985
19573,"Short Peace Opening","Fantasy, Sci-Fi, Supernatural",Special,1,6.35,2790
30585,"Taifuu no Noruda","Drama, School, Sci-Fi, Supernatural",Movie,1,6.35,14281
17959,"Tetsuwan Atom: Atom Tanjou no Himitsu","Drama, Mecha, Sci-Fi",Movie,1,6.35,342
5475,"Time Bokan 2000: Kaitou Kiramekiman","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,26,6.35,305
9595,"Amanatsu","Sci-Fi",Movie,1,6.34,1305
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973
693,"Burn Up Scramble","Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",TV,12,6.34,5899
8550,"Dr. Slump Movie 10: Arale no Bikkuriman","Comedy, Sci-Fi, Shounen",Movie,1,6.34,513
5862,"Fumoon","Sci-Fi",Special,1,6.34,354
7596,"Haiyoru! Nyaruani","Comedy, Parody, Sci-Fi",OVA,9,6.34,18386
2770,"SF Shinseiki Lensman","Action, Adventure, Sci-Fi, Space",Movie,1,6.34,1405
1582,"Submarine 707R","Action, Adventure, Military, Sci-Fi",OVA,2,6.34,1712
2516,"Uchuu no Senshi","Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.34,2596
1994,".hack//Tasogare no Udewa Densetsu: Offline de Aimashou","Adventure, Comedy, Fantasy, Game, Sci-Fi",Special,1,6.33,8891
1494,"Darkside Blues","Horror, Mystery, Psychological, Sci-Fi",Movie,1,6.33,5224
15177,"Macross FB7: Ore no Uta wo Kike!","Action, Mecha, Music, Romance, Sci-Fi",Movie,1,6.33,2398
22435,"New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai","Action, Mecha, Sci-Fi",Special,1,6.33,1555
31113,"Puchitto Furikaerintia","Action, Adventure, Mecha, Sci-Fi",Special,1,6.33,1003
1100,"Soreyuke! Uchuu Senkan Yamamoto Yohko","Adventure, Comedy, Sci-Fi",OVA,3,6.33,1735
3115,"Toki no Tabibito: Time Stranger","Action, Adventure, Romance, Sci-Fi",Movie,1,6.33,941
2537,"Angelique: Twin Collection","Fantasy, Sci-Fi, Shoujo",OVA,8,6.32,906
9972,"Document Taiyou no Kiba Dagram","Drama, Mecha, Military, Sci-Fi, Shounen",Movie,1,6.32,336
23333,"DRAMAtical Murder","Action, Psychological, Sci-Fi, Super Power",TV,12,6.32,80121
2196,"Genmu Senki Leda","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,6.32,1925
9598,"Haiyoru! Nyaruani: Remember My Love(craft-sensei)","Comedy, Sci-Fi",TV,11,6.32,17934
5725,"Kodai Ouja Kyouryuu King: Yokuryuu Densetsu","Action, Adventure, Game, Kids, Sci-Fi",TV,30,6.32,1710
18449,"Mobile Suit Gundam Battlefield Record: Avant-Title","Mecha, Sci-Fi, Space",ONA,1,6.32,1169
24699,"Ai Tenchi Muyou!","Comedy, Sci-Fi, Shounen",TV,50,6.31,15313
231,"Asagiri no Miko","Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",TV,26,6.31,4721
31049,"Beyblade Burst","Action, Adventure, Sci-Fi, Shounen, Sports",TV,Unknown,6.31,3221
2285,"D.I.C.E.","Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",TV,40,6.31,2744
6215,"Dr.","Action, Adventure, Magic, Music, Sci-Fi, Super Power",Music,1,6.31,1616
6992,"Hoshi ni Negai wo: Fantastic Cat","Adventure, Sci-Fi",ONA,1,6.31,1140
3898,"Mazinger Z tai Devilman","Adventure, Demons, Mecha, Sci-Fi, Shounen",Movie,1,6.31,1481
2068,"Sousei Kishi Gaiarth","Action, Adventure, Mecha, Sci-Fi",OVA,3,6.31,1104
1542,"Brain Powerd","Action, Adventure, Mecha, Sci-Fi",TV,26,6.3,5058
2019,"DNA Sights 999.9","Action, Adventure, Drama, Sci-Fi",OVA,1,6.3,1048
11505,"Kiss Dum: Omokage","Mecha, Military, Sci-Fi",Special,1,6.3,605
1899,"Masou Kishin Cybuster","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.3,1342
3936,"Personal Computer Travel Tanteidan","Adventure, Historical, Kids, Sci-Fi",TV,26,6.3,606
6899,"Stitch!: Itazura Alien no Daibouken","Adventure, Comedy, Kids, Sci-Fi",TV,29,6.3,875
773,"Tenamonya Voyagers","Adventure, Comedy, Ecchi, Mecha, Sci-Fi",OVA,4,6.3,1755
1157,"Final Fantasy: Unlimited","Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652
3151,"Genei Toushi Bastof Lemon","Adventure, Mecha, Sci-Fi",TV,26,6.29,666
141,"Jinki:Extend","Mecha, Sci-Fi",TV,12,6.29,7496
9782,"Norageki!","Mystery, Sci-Fi, Space",OVA,1,6.29,6727
1938,"Shin Kaitei Gunkan","Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877
10263,"Sonic X Pilot","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",Special,2,6.29,1795
1862,"Strike Witches OVA","Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236
5629,"Choujuu Kishin Dancougar: Hakunetsu no Shuushou","Mecha, Sci-Fi, Space",OVA,4,6.28,419
3294,"Gasshin Sentai Mechander Robo","Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287
5723,"Mobile Suit Gundam: More Information on the Universal Century","Mecha, Military, Sci-Fi, Space",Special,10,6.28,1350
16335,"Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special","Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302
2301,"Uchuu no Kishi Tekkaman Blade OVA: Missing Link","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056
1202,"Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo","Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531
18755,"Donyatsu","Comedy, Sci-Fi, Seinen",Movie,12,6.27,2168
498,"Haja Taisei Dangaiou","Action, Adventure, Mecha, Sci-Fi",OVA,3,6.27,2350
2332,"Plastic Little","Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287
686,"To Heart: Remember My Memories Specials","Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.27,2198
648,"Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary","Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27,5200
5133,"100-man-nen Chikyuu no Tabi: Bander Book","Sci-Fi",Special,1,6.26,429
6074,"21 Emon Uchuu ike! Hadashi no Princess","Comedy, Sci-Fi, Space",Movie,1,6.26,260
2689,"Akai Koudan Zillion: Utahime Yakyoku","Adventure, Sci-Fi, Shounen",Special,1,6.26,533
5289,"Beast Wars Second: LioConvoy in Imminent Danger!","Action, Adventure, Sci-Fi",Movie,1,6.26,685
12877,"Bokurano Recap","Drama, Mecha, Psychological, Sci-Fi",Special,1,6.26,1737
7290,"Cyborg 009: Kaijuu Sensou","Action, Adventure, Sci-Fi",Movie,1,6.26,806
10477,"Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special","Comedy, Sci-Fi",Special,1,6.26,8434
3406,"iDOLM@STER Xenoglossia Specials","Comedy, Mecha, Sci-Fi",Special,9,6.26,2377
854,"Soul Link","Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641
5462,"Top wo Nerae! Kagaku Kouza","Comedy, Sci-Fi",Special,6,6.26,5479
1224,"Aquarian Age: Sign for Evolution","Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268
5421,"Ark","Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Movie,1,6.25,721
2414,"Assemble Insert","Comedy, Police, Sci-Fi",OVA,2,6.25,1566
571,"Moldiver","Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6,6.25,1584
17165,"SF Saiyuuki Starzinger (Movie)","Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.25,207
6616,"Watashi no Coffee Samurai: Jihanki-teki na Kareshi","Action, Romance, Samurai, Sci-Fi",Special,1,6.25,1335
767,"Burn Up!","Action, Comedy, Ecchi, Police, Sci-Fi",OVA,1,6.24,4184
3506,"Connected","Dementia, Music, Sci-Fi",Music,1,6.24,2697
3840,"Crystal Blaze","Action, Sci-Fi",TV,12,6.24,11974
15883,"Fantasista Doll","Fantasy, Magic, Sci-Fi",TV,12,6.24,18799
2066,"Gall Force: The Revolution","Action, Adventure, Mecha, Military, Sci-Fi, Space",OVA,4,6.24,686
2473,"Ginga Ojousama Densetsu Yuna: Kanashimi no Siren","Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,2,6.24,1748
31065,"Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai","Action, Sci-Fi",Special,1,6.24,1379
10581,"Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space","Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.24,3528
28433,"Baymax","Drama, Music, Sci-Fi, Slice of Life",Music,1,6.23,651
3135,"Dragon&#039;s Heaven","Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1,6.23,1924
25567,"DRAMAtical Murder OVA: Data_xx_Transitory","Drama, Psychological, Sci-Fi, Shounen Ai",Special,1,6.23,12469
